Sample	Tool	accuracy_bp	accuracy_seq	adjusted_rand_index_bp	adjusted_rand_index_seq	binning type	f1_score_bp	f1_score_bp_cami1	f1_score_per_bp	f1_score_per_seq	f1_score_seq	f1_score_seq_cami1	misclassification_bp	misclassification_seq	percentage_of_assigned_bps	percentage_of_assigned_seqs	precision_avg_bp	precision_avg_bp_sem	precision_avg_bp_var	precision_avg_seq	precision_avg_seq_sem	precision_weighted_bp	precision_weighted_seq	rand_index_bp	rand_index_seq	rank	recall_avg_bp	recall_avg_bp_cami1	recall_avg_bp_sem	recall_avg_bp_sem_cami1	recall_avg_bp_var	recall_avg_bp_var_cami1	recall_avg_seq	recall_avg_seq_cami1	recall_avg_seq_sem	recall_avg_seq_sem_cami1	recall_weighted_bp	recall_weighted_seq	unifrac_bp	unifrac_seq
sample_2	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_2	MetaBat2_GTDB	0.19003001848207798	0.014969607245883428	0.2996918584100744	0.18614887457574789	genome	0.2840885701515349	0.17504232995760974	0.393451282802843	0.06232349054623612	0.20808826917645531	0.13728829232495948	0.4341851545974613	0.6146639569911071	0.33585194878880315	0.038848188529143	0.8449535843078764	0.028474795063197056	0.06891918608074107	0.7946007450615482	0.03180145072107962	0.5658148454025387	0.3853360430088929	0.9653973942758957	0.9379496183873864	NA	0.17074866975915085	0.09763421813545786	0.012730478196943562	0.010906068051063735	0.09723904507371324	0.0718411614819976	0.11972015850579387	0.07513491821348359	0.01033736359396264	0.00906873416351895	0.3015809922631161	0.03390348676784147		
sample_2	CONCOCT_GTDB	0.23022605487549994	0.03204061475336403	0.3684743437029058	0.14564855455005357	genome	0.5152525042781465	0.25636567487031947	0.42369547096277316	0.10364275775773407	0.4342712641351087	0.21255994630426595	0.48768704421973497	0.6425684749679877	0.4493855801965033	0.08964126695454301	0.6971066968013989	0.020192138829237302	0.09214527833281753	0.6415406847895233	0.02205974549791362	0.512312955780265	0.35743152503201225	0.9834627418328934	0.9647272039195134	NA	0.40864841159424914	0.157063397711243	0.016674718828321642	0.012890604747427502	0.16682774880215054	0.10883983744413227	0.32822734129907305	0.12738264788173304	0.016142327594547562	0.011393442806509533	0.36121431768996654	0.06060857178692373		
sample_2	SemiBin_GTDB	0.23637328206102146	0.01492817276164197	0.8486308690096641	0.7538472313685842	genome	0.21857797794085945	0.1987184873399395	0.3820577361178392	0.031109184346013934	0.15941294840652356	0.14754993267799635	0.11823794960911482	0.19049643236678304	0.268069239264989	0.018441145114762324	0.8195608710227533	0.021365903409121863	0.06482325964528539	0.7895486819137242	0.0226754886821262	0.8817620503908852	0.809503567633217	0.996444570254215	0.9938159604467779	NA	0.12610520176441842	0.1130668762657964	0.01169639518668347	0.010943697150392855	0.08208339621784336	0.07545163961129549	0.0886565224828741	0.08137896958735732	0.00963461053005119	0.009039404153063495	0.24385972860723198	0.015859328806149327		
sample_2	DAS Tool_GTDB	0.17731995200635067	0.010737130673164789	0.9411863388531071	0.9248978494829511	genome	0.195127760388958	0.16862852989517088	0.30468682520631135	0.02225023816743451	0.15828390113001797	0.13710719695603563	0.040734707000945614	0.06813101370395569	0.18484975251421448	0.011522146171901596	0.9664918262223223	0.009314915931030685	0.005466362504536663	0.8803565236480614	0.024949776706651144	0.9592652929990544	0.9318689862960443	0.9978234646422719	0.99506450016263	NA	0.10851842569173895	0.09237261463331012	0.011864903033634423	0.011188373141533937	0.0844655543985284	0.0751078161325188	0.08695939242098116	0.07434268314200924	0.010106442594641421	0.009467016713410178	0.1811051997444197	0.01125954112988479		
sample_3	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_3	MetaBat2_GTDB	0.18524836612254375	0.011978063681747397	0.318258115580131	0.17214975266700785	genome	0.2126572836522202	0.14181071392138372	0.3760336640791155	0.04702739591686354	0.15514304094844572	0.11066985672214033	0.3839244088313144	0.5919697482091801	0.30069096841043574	0.02935582258711555	0.8487335127536282	0.026296142190866862	0.06361681265925051	0.7886461536572951	0.03153209178303531	0.6160755911686856	0.4080302517908199	0.9670622009363058	0.9316869814333705	NA	0.12155723274101131	0.07736895641807832	0.009834580236386597	0.008642153683074673	0.07660142299333327	0.05915196166324985	0.08603384005064568	0.059510446464571	0.00796397336466078	0.0071862374034315345	0.2705997213655708	0.02495159181805834		
sample_3	CONCOCT_GTDB	0.21210752108856284	0.02658693324296237	0.3770499880562991	0.14671111292770675	genome	0.426170988348367	0.2014020656074227	0.4052349610476801	0.08657494773597704	0.35287991056632073	0.1612819679400724	0.47815010335735686	0.6306915053655602	0.40645312464977196	0.0719911229479827	0.6973554568154795	0.020336677426083662	0.09553708365722617	0.6460468097899559	0.022138304941544104	0.5218498966426431	0.3693084946344399	0.9838112464351161	0.9647246362871169	NA	0.3068460643731002	0.11769696478650034	0.013964258720047812	0.009884346640224587	0.1544404131075416	0.08275216130298886	0.2427317002216345	0.09214240117992327	0.012948445068550193	0.008481133479312595	0.3312192181323115	0.04903497257057712		
sample_3	SemiBin_GTDB	0.21309987027986807	0.010456438051290335	0.8615297326244372	0.7309677456099539	genome	0.16489059768264713	0.15479016796276945	0.34326521655816855	0.020590019128929035	0.12176186602995118	0.11643058711162638	0.10779768986047689	0.195500468701177	0.23884702814381123	0.01299744455339701	0.8089246059662568	0.02136199478860678	0.06662488391687563	0.7731844576021023	0.02308906218155308	0.8922023101395231	0.804499531298823	0.9967049114417282	0.9933290806476807	NA	0.09180169376458079	0.08558340563412244	0.009053371449392075	0.008593494878868863	0.0649151194037287	0.06092472724234494	0.06608445634012317	0.06295538665942302	0.007421466876181756	0.007035326775122255	0.21251380568250638	0.01042846035583116		
sample_3	DAS Tool_GTDB	0.15905566340124086	0.007209220365415778	0.8922722857513462	0.7428933968987338	genome	0.1694176290247534	0.1268633301345892	0.2841052939746152	0.016932386979317125	0.1423246020407288	0.10362038604714596	0.07635578003687049	0.18722018722018718	0.1722044700367314	0.008869831966863579	0.9522346606865193	0.014939159276509253	0.013390708793334751	0.8376546935101772	0.03382647868446963	0.9236442199631295	0.8127798127798128	0.9959110377633309	0.9801700828920366	NA	0.09298013379091707	0.06795862565703276	0.009786316446961022	0.008520250754276749	0.07585141576324737	0.05749498094927677	0.07776911556429382	0.05522600378445219	0.00855929429726815	0.00718885860249682	0.16787042089097381	0.008555308519524145		
sample_4	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_4	MetaBat2_GTDB	0.2161729185472991	0.012226635070804641	0.41227614237022037	0.18008704758804156	genome	0.24221454125781425	0.1706795981583977	0.41637515018278237	0.0441915341059431	0.1869166687971456	0.13950184869022175	0.33097475641102114	0.5360374771480805	0.32311623607450407	0.02635263511295922	0.8581504185012505	0.02859827411242107	0.06052173488347881	0.803529429868669	0.033419321848364575	0.6690252435889789	0.4639625228519196	0.9711082209552021	0.9088068662856005	NA	0.14100701603936672	0.09476368783518484	0.01259384199812753	0.011315564930223867	0.09214942149507829	0.07464849164933547	0.10575915937832064	0.07638125135847305	0.010811672349413643	0.009653793468189759	0.3022381907099808	0.02320067688212676		
sample_4	CONCOCT_GTDB	0.2381042766977912	0.025982277009794916	0.42750124726301253	0.15998142137659016	genome	0.4530725177169234	0.2272760040691115	0.43865079381238437	0.08326596386088093	0.3785647867233647	0.18692188315206143	0.4322971208515296	0.6105484546504911	0.41941706734857015	0.06671504406659219	0.7000769394661637	0.021895646856183417	0.09684270895264033	0.6475864303256135	0.024342260641148045	0.5677028791484704	0.38945154534950893	0.9821215639602109	0.9548082163404965	NA	0.33490852480978384	0.13565836030572137	0.016680136257103736	0.01237593581424965	0.1616498553677726	0.0981779876454718	0.2674571890149581	0.10922442435677981	0.015748805927619576	0.010821939048005963	0.3574044409891997	0.04661634212657816		
sample_4	SemiBin_GTDB	0.2526313633213972	0.010249585229034871	0.9014666603038312	0.8135183242711839	genome	0.20311571185121982	0.19327665974624378	0.3989482205536575	0.020988478561941252	0.15852273828789326	0.15334861907138791	0.07182958548231821	0.14183431654313516	0.2721820900234959	0.011943597170825417	0.8692444745185469	0.021531870846128433	0.048680253524107334	0.8218109541165317	0.026127134709722773	0.9281704145176818	0.8581656834568648	0.9972258474856704	0.9931634370877424	NA	0.11499302315453865	0.10872594639725953	0.012062642624540418	0.01168795040699085	0.08453976865776741	0.08128186990618515	0.08772190129656364	0.08456407013937826	0.010206151191600277	0.009873516414421156	0.25407836782440213	0.010624158790283972		
sample_4	DAS Tool_GTDB	0.20458141654146017	0.008346607007897962	0.9510749086987768	0.8667423053119284	genome	0.20213504696700102	0.16771204002472398	0.3441176776369425	0.017866601334228634	0.17036159926104769	0.13920591021697998	0.040633541851752386	0.10621009866511899	0.21324637191958914	0.009338444074420901	0.9642436011867149	0.009816287468367333	0.005588850980374281	0.8353883689295687	0.0371195600128829	0.9593664581482476	0.893789901334881	0.9981454898264417	0.9877883003969257	NA	0.1129013133288674	0.09184322047120293	0.012546249162574307	0.01154380045845507	0.09145426183669936	0.07742367016330857	0.09485248107260108	0.07592923303491493	0.011030939905304373	0.009903603403181508	0.20966071550393042	0.009023489134656787		
sample_5	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_5	MetaBat2_GTDB	0.18881327280866742	0.009048085344329914	0.24854250601395636	0.09059334673964685	genome	0.22527320715645097	0.1404689985606352	0.39325687775846874	0.04531213736091636	0.16516610158652817	0.1123995871227878	0.3962104325714899	0.6730739599383667	0.3127137052281436	0.027676245497679344	0.8792936257770104	0.029277494433408	0.05828767426028009	0.8298292449234413	0.03281461328556931	0.6037895674285101	0.3269260400616333	0.9451290748708974	0.8397719345094592	NA	0.12918507844805943	0.07633156280460761	0.011188439715658914	0.009613065271672426	0.08261958095881625	0.061360919881176486	0.09170984238068934	0.06028238993977971	0.009170661731731455	0.008069068373421731	0.29158530058614884	0.02434304898194381		
sample_5	CONCOCT_GTDB	0.2263740162732523	0.02299175309718616	0.43269453045821754	0.1537934332306246	genome	0.4044497552496929	0.20189544212001953	0.41699175599582305	0.0769348859641248	0.33500420632594996	0.16664711728031664	0.44663486726075563	0.6549301972078883	0.40908615827069794	0.066629281702281	0.687806344151195	0.021708093514917644	0.09519074745858672	0.6341050517953353	0.024090445515580455	0.5533651327392444	0.3450698027921117	0.984161878725478	0.9573859625585242	NA	0.2864432919373398	0.11831211170921416	0.015093083795766932	0.01097773114138357	0.15034877778758796	0.08616506542393938	0.22763235876092275	0.09592894845579585	0.014029716816353767	0.00963765349183001	0.3345451866691784	0.04329370775867721		
sample_5	SemiBin_GTDB	0.22600206625956476	0.009098192568458995	0.9009659128698814	0.7409469746299465	genome	0.17419084790478115	0.16486144909282505	0.3707502606454031	0.01881665126236976	0.12923648472290342	0.12574330835145858	0.1007143104835585	0.21171254387585448	0.2513128685291203	0.01154171932811543	0.82425452297245	0.02448689738861185	0.06655650395296506	0.7864982253478024	0.02735759237107164	0.8992856895164415	0.7882874561241455	0.9972384590142976	0.9914825834544735	NA	0.09738575731940805	0.09159034488167736	0.010353814264250508	0.01002190768320287	0.07075297008027423	0.06799695495440376	0.07040246874851619	0.06833420220293895	0.00855830780201649	0.008338877236243991	0.23350992606093487	0.009521971751252814		
sample_5	DAS Tool_GTDB	0.19538381399609525	0.00789881752281611	0.9633081987881407	0.8749953293834659	genome	0.17344250817088006	0.15229319271447564	0.331465342082238	0.017489412952989728	0.14090301615736817	0.1245274755790006	0.03181214600331739	0.12252028187363062	0.20180362022674653	0.009001709509231723	0.968324019694372	0.008927562897101596	0.004782082756902303	0.8635974049533506	0.031057147698310854	0.9681878539966826	0.8774797181263694	0.9986253753599491	0.9901260471004214	NA	0.09525182613390329	0.0826456446240096	0.010819929401024565	0.010285068338001833	0.07726677568048283	0.06981653627346274	0.07670939204444481	0.06710163890657261	0.009193267215097134	0.008710711647449316	0.19996177047724883	0.008832730891690036		
sample_6	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_6	MetaBat2_GTDB	0.17845276543947242	0.009214648335539593	0.1921799764681404	0.09174440172175358	genome	0.24848318623900859	0.1439831958436296	0.395673008327456	0.05066977771171322	0.18215425014729514	0.11871331027697905	0.4555566362591037	0.6966299700366967	0.32777103611533615	0.030374286928257964	0.8714609021426986	0.029704422347619077	0.06088233678339548	0.8383506018104112	0.033110074904623345	0.5444433637408963	0.30337002996330337	0.9289971057678823	0.8495715891905801	NA	0.14489948200764238	0.07847438612140314	0.011846762077492485	0.009816832383135252	0.09332993819427486	0.06418255189368957	0.10217753606093981	0.06387942777912649	0.00952769627559416	0.008282787331117375	0.31075776148526935	0.02764343370663345		
sample_6	CONCOCT_GTDB	0.2190218640691843	0.023367431929354705	0.37636838963467073	0.13421498150764202	genome	0.4179765004182496	0.20810302669755215	0.4125984532371133	0.08005168278661191	0.34212445388232254	0.1698821561231763	0.4809552808736939	0.6646979846075964	0.4219710864949322	0.06969069929987692	0.6772840581744931	0.021933838252017144	0.10247286447918354	0.6285603499091036	0.023587880349328478	0.5190447191263061	0.33530201539240356	0.9819534196842619	0.9600855096809684	NA	0.3022542756199303	0.12293864306235895	0.014997716727304817	0.011087807923403897	0.14957945217659835	0.08900818681151991	0.23502376911369563	0.09821321007733577	0.013802871709425483	0.009594284289551475	0.3423823099018753	0.045451500895541924		
sample_6	SemiBin_GTDB	0.24607913472103135	0.012150532851279707	0.8960772255541428	0.8042679366856218	genome	0.20572098637756675	0.18498554826873473	0.38993463073343787	0.024543635448116767	0.15016914554534067	0.13885324588191447	0.08702283485334716	0.16909090909090907	0.26953481873941865	0.014623179580314746	0.815812413503751	0.023208884013848092	0.07164075552337772	0.7724779174006697	0.025632458348097173	0.9129771651466528	0.8309090909090909	0.9975001602439604	0.9943853848868011	NA	0.11770059777026146	0.10432006707850694	0.011098144361116578	0.01035297884944078	0.08190725749302216	0.07427863054247891	0.0831685229736314	0.07628253233330108	0.008976421539278828	0.008296369038492034	0.24790844712550497	0.012455778942519145		
sample_6	DAS Tool_GTDB	0.19911883949244719	0.008936501143522417	0.9549301095021725	0.9228919466631399	genome	0.1769481506411784	0.16171022440610122	0.3388362923013616	0.01888987626174667	0.1397106014279729	0.1280750641239477	0.04099720529988837	0.08468185388845251	0.20763113579321044	0.009763273219794059	0.9603840688885947	0.009721032402947543	0.006236899084624301	0.8490115252825707	0.030080431333813332	0.9590027947001116	0.9153181461115475	0.9984606971313553	0.9950204817647661	NA	0.09745167858420262	0.08828812406658754	0.01079432154323933	0.010454785843217008	0.07748405608992906	0.07268619377330796	0.07611818212848502	0.06926166120256297	0.009021240707493428	0.008636756935966976	0.20576954722954377	0.009543414226104012		
sample_7	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_7	MetaBat2_GTDB	0.2166341763698248	0.011353596616451982	0.36636446734753686	0.12290648509001205	genome	0.25554358115171766	0.17207009448445867	0.4168684510649009	0.04677636930643084	0.1920588937677134	0.1412077137273817	0.36521782414055703	0.6202203627875695	0.341273250271276	0.029895222134043286	0.8753408148811195	0.02673457625768906	0.054320055143542566	0.8219517346492666	0.032156607665230125	0.634782175859443	0.3797796372124305	0.9693707843183337	0.8891592763118873	NA	0.1496100823404662	0.09541294571637185	0.012697652930634408	0.011259919885355095	0.09512593006864067	0.07505719112817215	0.1087328103488445	0.07723847280047955	0.010542355069636017	0.009534084093235801	0.31033415571856227	0.024923033980955717		
sample_7	CONCOCT_GTDB	0.23326431357508465	0.027771634163332358	0.37212049508200834	0.16678230288277512	genome	0.47682117826615644	0.2380558387863273	0.4406757218454024	0.09259729750441632	0.3988196787337551	0.19309601852952127	0.47317428174038534	0.6228133583923666	0.4427732084638553	0.0736283608692104	0.7126014943155801	0.022138803817908097	0.09312406055268621	0.6602945604538513	0.02454581273094988	0.5268257182596147	0.3771866416076334	0.9795101435230668	0.9598168687604217	NA	0.3582770994131638	0.14289630941864154	0.01661549477698583	0.012552158550014667	0.16288405334358558	0.09910315440250025	0.2856879957408659	0.11308295404327283	0.015752060697086723	0.010954931306878085	0.3787414380752646	0.05277686773435458		
sample_7	SemiBin_GTDB	0.2551143899492046	0.011493749874335159	0.8504471846344505	0.7408833405776817	genome	0.21378887735038576	0.19977244389018844	0.40536146218874486	0.024214251204794614	0.15926844178671168	0.15162886525921954	0.11428309782702839	0.1851417071943653	0.288031524884893	0.014105213109829297	0.8285848769289667	0.023086143234283072	0.06502234115092775	0.7930126512804208	0.025414735584151894	0.8857169021729716	0.8148582928056347	0.9961044156106511	0.9916013500524348	NA	0.1227272949997582	0.11357810577968898	0.01199358017890272	0.011624833030750391	0.08486911964958323	0.08202800299664498	0.08852376516209826	0.08382871382200094	0.009784951527092458	0.009493149903686895	0.26282319571975193	0.012289725760878436		
sample_7	DAS Tool_GTDB	0.22249421610301853	0.010242423740660886	0.9434450793044126	0.8453148185982408	genome	0.210024261146112	0.18576916714609937	0.36716036570239413	0.02225345001062896	0.17119040562779744	0.15028111430419586	0.04465614261712225	0.12960450273883106	0.23289438078613034	0.011767551386571071	0.9496329691330145	0.013637690827314945	0.012833076165998684	0.8817358036778647	0.02456826860262146	0.9553438573828777	0.8703954972611689	0.9981123093834743	0.9902918321299828	NA	0.11806834119922767	0.10295468818130052	0.012456036108402317	0.011905975119705698	0.09154017296495516	0.08363382369512012	0.0947977717279847	0.08214047855437133	0.01055956101701548	0.009912972671358926	0.2272485811547706	0.011270805662428164		
sample_8	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_8	MetaBat2_GTDB	0.1663636348044624	0.012595550834675916	0.19242728023557898	0.1004435438754879	genome	0.22634733643945487	0.12760625991104924	0.3749164895290434	0.058279765505194064	0.16059030304665428	0.09952591218790052	0.4720911129870683	0.6435179353682944	0.315137022499845	0.03533291597065011	0.8324927576443785	0.02824374106522601	0.06062587711132462	0.7841964123414524	0.03442193453824988	0.5279088870129317	0.3564820646317056	0.9337886284601954	0.8693505591518581	NA	0.13097978426282267	0.06909894668764441	0.010540732992192206	0.008554802078225197	0.07821936461693321	0.05188790876570277	0.08945454889485696	0.053134741213681926	0.008358105182514532	0.007098424121395733	0.2906761247430091	0.03173390458614336		
sample_8	CONCOCT_GTDB	0.21864774837457476	0.03123742101510121	0.3678798508171851	0.1713541659535625	genome	0.43575453317267704	0.22072150077009922	0.4110693059206631	0.0964619878638147	0.3562746660801556	0.17692202429590353	0.4809793974535731	0.6072239114079103	0.42126988274038024	0.07952984390437845	0.6875047488296763	0.019736359022845016	0.08881144178512898	0.625234954208992	0.022399878449724502	0.5190206025464269	0.3927760885920896	0.9829251672641642	0.9686507600666434	NA	0.3189584534631694	0.1314637944405615	0.014681317636116381	0.010978491262689344	0.15174092562290947	0.09135967096694926	0.2491126814207458	0.10303949678935077	0.013602046655622518	0.00949315083154269	0.34029186815067924	0.05498258845962511		
