Sample	Tool	accuracy_bp	accuracy_seq	adjusted_rand_index_bp	adjusted_rand_index_seq	binning type	f1_score_bp	f1_score_bp_cami1	f1_score_per_bp	f1_score_per_seq	f1_score_seq	f1_score_seq_cami1	misclassification_bp	misclassification_seq	percentage_of_assigned_bps	percentage_of_assigned_seqs	precision_avg_bp	precision_avg_bp_sem	precision_avg_bp_var	precision_avg_seq	precision_avg_seq_sem	precision_weighted_bp	precision_weighted_seq	rand_index_bp	rand_index_seq	rank	recall_avg_bp	recall_avg_bp_cami1	recall_avg_bp_sem	recall_avg_bp_sem_cami1	recall_avg_bp_var	recall_avg_bp_var_cami1	recall_avg_seq	recall_avg_seq_cami1	recall_avg_seq_sem	recall_avg_seq_sem_cami1	recall_weighted_bp	recall_weighted_seq	unifrac_bp	unifrac_seq
sample_2	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_2	MetaBat2_GTDB	0.19024263192748642	0.014988644711615989	0.297537711076446	0.18580829748144062	genome	0.2858408706220407	0.175509502590895	0.39462378875468	0.06242832413128072	0.20929416164840983	0.13730502978164535	0.4351620016523776	0.6169673902156338	0.336809195705711	0.039131510813280534	0.8482829548714007	0.028476207032145463	0.0689260211896969	0.7994209039215013	0.03182719628593619	0.5648379983476224	0.3830326097843662	0.9649265912316686	0.9382821801820506	NA	0.17187894992308436	0.09788047225979404	0.012749076531188286	0.010903851140798325	0.09752337143885756	0.07181195769921611	0.12040906142993378	0.0751021203630659	0.010365649767480934	0.009065361233019754	0.3032417405629665	0.03398355610901077		
sample_2	CONCOCT_GTDB	0.23022605487549994	0.03204061475336403	0.3684743437029058	0.14564855455005357	genome	0.5152525042781465	0.25636567487031947	0.42369547096277316	0.10364275775773407	0.4342712641351087	0.21255994630426595	0.48768704421973497	0.6425684749679877	0.4493855801965033	0.08964126695454301	0.6971066968013989	0.020192138829237302	0.09214527833281753	0.6415406847895233	0.02205974549791362	0.512312955780265	0.35743152503201225	0.9834627418328934	0.9647272039195134	NA	0.40864841159424914	0.157063397711243	0.016674718828321642	0.012890604747427502	0.16682774880215054	0.10883983744413227	0.32822734129907305	0.12738264788173304	0.016142327594547562	0.011393442806509533	0.36121431768996654	0.06060857178692373		
sample_2	SemiBin_GTDB	0.23630448583882996	0.014933212090806471	0.8495575739060396	0.7570094299618564	genome	0.2195952885653931	0.19987534109522667	0.38384098018867807	0.03127422855247722	0.16012122783063615	0.1483848194648777	0.11753988696862294	0.18872056944697935	0.26777922576816554	0.018406989661536255	0.8235977137643657	0.02095869888515593	0.0614973882542091	0.7904779661324373	0.02286515205724721	0.8824601130313771	0.8112794305530207	0.9964479810376993	0.9938857742599972	NA	0.12668685907190744	0.11373909303611712	0.011722302881174164	0.01101667487370818	0.08244743090279044	0.07597582042089371	0.08908305949676928	0.08187721310830388	0.009647091138018222	0.009099756386300086	0.2452606219196343	0.01594443747648313		
sample_2	DAS Tool_GTDB	0.256464203563441	0.0283831816308613	0.7116932654527748	0.4246676005644239	genome	0.3031659999759834	0.2240109067052805	0.4238448948992163	0.06863880434718181	0.22096216429065244	0.16709592158690345	0.22869093090833115	0.4146130216874149	0.332505105723009	0.04848618551898371	0.80527647126535	0.023873951347841125	0.07010576301396748	0.7476261631053069	0.025448512550804187	0.7713090690916689	0.5853869783125851	0.9939047072143431	0.9836883474532709	NA	0.1867331229354646	0.130101149345387	0.013007916190481543	0.011839608435418014	0.10152353017115512	0.08536738369354901	0.12963852348288085	0.0940591652396205	0.01067424063773422	0.009571916281024308	0.29220882183803526	0.03645674687785562		
sample_3	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_3	MetaBat2_GTDB	0.18920951761700444	0.012832737152709934	0.32465396308324224	0.1780161939969102	genome	0.21237396466440672	0.1441996885671888	0.378172947520604	0.0470448592545516	0.15494734675824837	0.11158857406575667	0.371133133761653	0.5635063160964529	0.3008737266582146	0.02939959414291458	0.8577937773171577	0.024299886370077642	0.05491505641667773	0.7961129411647758	0.029784491940727582	0.628866866238347	0.43649368390354715	0.9680579638151533	0.9351840940309007	NA	0.121189075570391	0.07871614527200549	0.009835915368811324	0.008680767708805296	0.07662222306479569	0.05968173658727552	0.08582580543746514	0.059999236412625556	0.007966338563550179	0.007181299086382944	0.270385447454065	0.024862243693850008		
sample_3	CONCOCT_GTDB	0.21210752108856284	0.02658693324296237	0.3770499880562991	0.14671111292770675	genome	0.426170988348367	0.2014020656074227	0.4052349610476801	0.08657494773597704	0.35287991056632073	0.1612819679400724	0.47815010335735686	0.6306915053655602	0.40645312464977196	0.0719911229479827	0.6973554568154795	0.020336677426083662	0.09553708365722617	0.6460468097899559	0.022138304941544104	0.5218498966426431	0.3693084946344399	0.9838112464351161	0.9647246362871169	NA	0.3068460643731002	0.11769696478650034	0.013964258720047812	0.009884346640224587	0.1544404131075416	0.08275216130298886	0.2427317002216345	0.09214240117992327	0.012948445068550193	0.008481133479312595	0.3312192181323115	0.04903497257057712		
sample_3	SemiBin_GTDB	0.21287688286203232	0.010447864241391557	0.8604816355297406	0.7269990259395088	genome	0.1652932307671681	0.15532980836448457	0.34384510817398445	0.02075230531274526	0.12185403064045298	0.11639806887317582	0.10887838705240327	0.19674576741604222	0.2388864547431314	0.013006920869600926	0.8157487203190364	0.021134096253020124	0.06431760351819636	0.7815573879731614	0.02279662351258194	0.8911216129475967	0.8032542325839578	0.9966815014679491	0.9932212233482356	NA	0.09196382097933593	0.08583719736868299	0.009045204481299014	0.008613195862954105	0.06479805349394131	0.06098183152430717	0.06607820147154753	0.06288153736586374	0.0074091159411494596	0.007045585686330592	0.21302016710475843	0.010511942189056118		
sample_3	DAS Tool_GTDB	0.23482927586794455	0.022161042322581925	0.7309031112114337	0.4565647504813856	genome	0.24853220914849614	0.176784133541941	0.3929355321246422	0.052165817306366616	0.18836312066742472	0.1310617089950916	0.21869761263146748	0.3904603507552533	0.3005613187217588	0.03635701524919779	0.8099187340244953	0.02335344726283866	0.06762755388321512	0.7404168801193979	0.02652417590975772	0.7813023873685325	0.6095396492447467	0.9943666226127511	0.9836805243483205	NA	0.1467878073764955	0.09922071361473073	0.010835842519542544	0.009291819888092877	0.0929930626217943	0.0689839955493739	0.10790746796413152	0.0718938442886319	0.009063367596625696	0.007428971682938038	0.26246861774806407	0.027248921617778653		
sample_4	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_4	MetaBat2_GTDB	0.21841487172795096	0.012549418718440522	0.42017157750352846	0.18480249713810132	genome	0.24248519196494356	0.17222233726858846	0.4190318751950413	0.04455331274969155	0.1875038467904376	0.14066226696762069	0.3233017256824299	0.5220412844036697	0.32276552197242675	0.02625628178530672	0.8670242832213937	0.02788606913083338	0.056767198164582124	0.811906616535333	0.033127247301350915	0.6766982743175701	0.4779587155963303	0.9717512181974338	0.9098556580394593	NA	0.14095314577485307	0.09560663391084366	0.012611645710830392	0.011375786170132253	0.09241014597812938	0.07544516190633761	0.10599082293073732	0.07700134905884963	0.01083881545398695	0.009690830624401636	0.30347695593471996	0.023365681955731667		
sample_4	CONCOCT_GTDB	0.2381042766977912	0.025982277009794916	0.42750124726301253	0.15998142137659016	genome	0.4530725177169234	0.2272760040691115	0.43865079381238437	0.08326596386088093	0.3785647867233647	0.18692188315206143	0.4322971208515296	0.6105484546504911	0.41941706734857015	0.06671504406659219	0.7000769394661637	0.021895646856183417	0.09684270895264033	0.6475864303256135	0.024342260641148045	0.5677028791484704	0.38945154534950893	0.9821215639602109	0.9548082163404965	NA	0.33490852480978384	0.13565836030572137	0.016680136257103736	0.01237593581424965	0.1616498553677726	0.0981779876454718	0.2674571890149581	0.10922442435677981	0.015748805927619576	0.010821939048005963	0.3574044409891997	0.04661634212657816		
sample_4	SemiBin_GTDB	0.254112864820607	0.01040495496987453	0.9081389051928073	0.8083060508959267	genome	0.20255071312983866	0.1945236742425009	0.4026045850253943	0.02147256012720068	0.15811186063677465	0.1551264685469889	0.07025058418078944	0.14537270613839837	0.2733132825866913	0.012174845157191421	0.8666046017297507	0.021843937983280316	0.05010155079482662	0.8382460341605585	0.023966297733322487	0.9297494158192106	0.8546272938616016	0.9974180375560692	0.99294844741441	NA	0.11467703683801869	0.10955787134081518	0.012024078264905072	0.011773156809537921	0.08400008416804688	0.08219408220834769	0.08728817687544335	0.08547199113227733	0.010159186620909316	0.009976895119882591	0.25693105632321267	0.010872870817286991		
sample_4	DAS Tool_GTDB	0.28012523777325815	0.021684316388195513	0.7997725678047484	0.4356811334026154	genome	0.2889124383257938	0.21292689172260368	0.4442121289873757	0.055051420146875106	0.22057077922852333	0.16749672493924866	0.16417634711644347	0.394029147453805	0.33514873239927806	0.035784421473543486	0.8344783655248885	0.023894402403770675	0.058236131555798806	0.7412279208919802	0.029694759056960174	0.8358236528835565	0.605970852546195	0.9952971847656091	0.9773275557006368	NA	0.1746981459834479	0.12203244726294889	0.013414918243857352	0.012223699699809184	0.10455677829532795	0.08755943692975347	0.12956268756046058	0.09441605263047648	0.011496673745876249	0.010228937103633805	0.30248685334202097	0.028835539924904625		
sample_5	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_5	MetaBat2_GTDB	0.18188629251963565	0.008781557556409273	0.2110447794916651	0.07122647101738291	genome	0.22879839636038773	0.13670907931294987	0.38866366669707214	0.044993026118832886	0.16946270563503474	0.10993873891857903	0.41938705632021256	0.6842972672569085	0.31326599673593797	0.027815906058549757	0.8771421164279898	0.029844283414280876	0.05878496266578676	0.8304910681385795	0.032864078813532996	0.5806129436797874	0.31570273274309146	0.9330297808504554	0.8092451414778159	NA	0.1315572421700819	0.07413151154110684	0.011308132767976282	0.009502089117202262	0.08439675202079809	0.059771779805409916	0.09435831711015921	0.058865626113226724	0.009370154561971038	0.008018658106858778	0.2920970629768198	0.02422257842180368		
sample_5	CONCOCT_GTDB	0.2263740162732523	0.02299175309718616	0.43269453045821754	0.1537934332306246	genome	0.4044497552496929	0.20189544212001953	0.41699175599582305	0.0769348859641248	0.33500420632594996	0.16664711728031664	0.44663486726075563	0.6549301972078883	0.40908615827069794	0.066629281702281	0.687806344151195	0.021708093514917644	0.09519074745858672	0.6341050517953353	0.024090445515580455	0.5533651327392444	0.3450698027921117	0.984161878725478	0.9573859625585242	NA	0.2864432919373398	0.11831211170921416	0.015093083795766932	0.01097773114138357	0.15034877778758796	0.08616506542393938	0.22763235876092275	0.09592894845579585	0.014029716816353767	0.00963765349183001	0.3345451866691784	0.04329370775867721		
sample_5	SemiBin_GTDB	0.22467039089758567	0.008945738673768388	0.8982031510036297	0.7437478877147057	genome	0.17345632167915404	0.1646474832070437	0.36857543825401595	0.018593928903353027	0.12861642782934665	0.12701611667379759	0.10290862799648515	0.21528102496960633	0.25044315206802076	0.011399926544941649	0.8367470810117136	0.023625924708573862	0.0614002750168721	0.7983083706614871	0.026888891790807386	0.8970913720035149	0.7847189750303937	0.9971509030163412	0.9915472267971716	NA	0.09675693968810158	0.09130702469881927	0.010327693129092645	0.010011247173082586	0.07039642194334692	0.06775214729333454	0.06994247208053624	0.06899699649611571	0.00853296999041562	0.008358752187339138	0.23193332712015174	0.009408430913598621		
sample_5	DAS Tool_GTDB	0.25195623581746146	0.019427210461535508	0.8133169964852632	0.47810791321608376	genome	0.2399120916716499	0.18700563080140556	0.41660598970285795	0.04899892209702006	0.18038875639542454	0.14562648016511312	0.16985873059507361	0.37959621408143807	0.30351007124133494	0.031313816747220245	0.8477273654825898	0.023005050616499313	0.053981700094504925	0.7713061814990166	0.028748885583355425	0.8301412694049264	0.6204037859185619	0.9954817083833563	0.9771659825015958	NA	0.13972798867571412	0.10509455752432986	0.011655976130177482	0.010724255500014492	0.08966877450119638	0.07671144057173722	0.10213812343754224	0.0804035357275901	0.009788388058375206	0.00893848615613555	0.27808020130471484	0.025506709304005327		
sample_6	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_6	MetaBat2_GTDB	0.18165731268337337	0.009551595025869223	0.20194529231162278	0.10026577238841516	genome	0.24610561173034615	0.14619201383742472	0.3980202512529066	0.05092710369977131	0.18114460407930763	0.12012554486170227	0.4455487067403534	0.6853673325024421	0.32763439258190025	0.030357925328727543	0.8604649626744479	0.029964505752047184	0.0637488839524773	0.8223540692457136	0.03374372136012749	0.5544512932596466	0.31463266749755786	0.933216942307107	0.8616153097938831	NA	0.14358676762790046	0.0798819313425831	0.011802270061102743	0.009879458641369257	0.09263022976580942	0.06500406622898611	0.10178239535488166	0.06479526333971215	0.009522237679174633	0.00831365911261724	0.3104351199949395	0.027705812304843185		
sample_6	CONCOCT_GTDB	0.2190218640691843	0.023367431929354705	0.37636838963467073	0.13421498150764202	genome	0.4179765004182496	0.20810302669755215	0.4125984532371133	0.08005168278661191	0.34212445388232254	0.1698821561231763	0.4809552808736939	0.6646979846075964	0.4219710864949322	0.06969069929987692	0.6772840581744931	0.021933838252017144	0.10247286447918354	0.6285603499091036	0.023587880349328478	0.5190447191263061	0.33530201539240356	0.9819534196842619	0.9600855096809684	NA	0.3022542756199303	0.12293864306235895	0.014997716727304817	0.011087807923403897	0.14957945217659835	0.08900818681151991	0.23502376911369563	0.09821321007733577	0.013802871709425483	0.009594284289551475	0.3423823099018753	0.045451500895541924		
sample_6	SemiBin_GTDB	0.24807590267877214	0.012157179751088942	0.9077307637748013	0.8045196571619372	genome	0.1951514675387871	0.18543341624273738	0.3918760985420669	0.024601506312791253	0.1391494696511751	0.13910911516624372	0.07795657103268627	0.1638416092277395	0.2690501281014675	0.014539326382721332	0.8409105912355245	0.02261592741276126	0.06598094228336793	0.8078348658186038	0.02404734148845539	0.9220434289673137	0.8361583907722605	0.9977879006825504	0.9943336994989449	NA	0.11038425973182546	0.10420622729396996	0.010729166699017637	0.010369685824353983	0.07655148700678052	0.07408843464201166	0.07613156150880529	0.0761074026564876	0.008453343798907062	0.008264289307116798	0.2488115304841828	0.012484411741697383		
sample_6	DAS Tool_GTDB	0.2606713646110002	0.019687094634980383	0.7749893417286912	0.3603886932087472	genome	0.25394599620811087	0.20264107033980203	0.4227552602686447	0.0517829553760103	0.18141472151200505	0.151379778068549	0.18529013622383006	0.444041757511876	0.3199560680446309	0.035411103083701344	0.8364853735770639	0.024509140635973117	0.06787887114267169	0.772994953198549	0.027054111258837034	0.8147098637761699	0.555958242488124	0.9951030055084816	0.9765755693576117	NA	0.14969584664744326	0.1152845474713565	0.01155208137952902	0.011024288959184234	0.08874463849250863	0.08142841452724627	0.10276653548885162	0.08390574690831273	0.00928854313314409	0.008792874041937316	0.28543384664292976	0.02715616482061807		
sample_7	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_7	MetaBat2_GTDB	0.219452104757922	0.011805398679839102	0.3604376531392106	0.125342636718215	genome	0.25548690354873277	0.1728240494820931	0.4214121112269769	0.047172283266989974	0.19374168438946118	0.14116067880872732	0.3570709105183215	0.6051309439037899	0.34133173991993676	0.029896996225915226	0.8693544317321821	0.02581157798749667	0.05063405442355133	0.8243753736589013	0.030996568579033854	0.6429290894816785	0.39486905609621015	0.9681843739481852	0.8905557990614645	NA	0.14974742678584488	0.09594917326330277	0.01279641030073995	0.011307417467448832	0.09661138878508124	0.07569175235163482	0.10976967603241172	0.07718901163495441	0.010704876309865498	0.009600768756078239	0.3134239544604383	0.025084476341302158		
sample_7	CONCOCT_GTDB	0.23326431357508465	0.027771634163332358	0.37212049508200834	0.16678230288277512	genome	0.47682117826615644	0.2380558387863273	0.4406757218454024	0.09259729750441632	0.3988196787337551	0.19309601852952127	0.47317428174038534	0.6228133583923666	0.4427732084638553	0.0736283608692104	0.7126014943155801	0.022138803817908097	0.09312406055268621	0.6602945604538513	0.02454581273094988	0.5268257182596147	0.3771866416076334	0.9795101435230668	0.9598168687604217	NA	0.3582770994131638	0.14289630941864154	0.01661549477698583	0.012552158550014667	0.16288405334358558	0.09910315440250025	0.2856879957408659	0.11308295404327283	0.015752060697086723	0.010954931306878085	0.3787414380752646	0.05277686773435458		
sample_7	SemiBin_GTDB	0.2571809410998455	0.01168416906858994	0.8614594538794262	0.7742454007332099	genome	0.21311594382489416	0.19992961083887528	0.4045314275007656	0.02407121591518105	0.1584854634285065	0.1519690869514264	0.10888814366514499	0.17609774404737089	0.2886067997766647	0.014181499060322672	0.8260811784002303	0.02288688409498713	0.06495237348359448	0.7922101639157013	0.02472944168105371	0.891111856334855	0.8239022559526291	0.9964494341144028	0.993076691691459	NA	0.12233870181206935	0.11372701034194029	0.012001935539810412	0.011588568633670093	0.0849874094540409	0.0819199030161422	0.08805016140307932	0.08404576145289994	0.009763110133856587	0.009444474704888435	0.2616569426907915	0.012214031174342374		
sample_7	DAS Tool_GTDB	0.2816296172803811	0.02502474858161355	0.8191986029312834	0.4176176496605056	genome	0.2846415716856753	0.2248911869753856	0.4465624038764625	0.06289303364115167	0.2110489533697976	0.1709402121937168	0.15933946475738614	0.3890829820407692	0.33500991836033206	0.04096259859515578	0.8216407757531904	0.022429112727737816	0.060367811730428454	0.7720838161420341	0.02463105835623028	0.8406605352426139	0.6109170179592308	0.9961217945882138	0.9794553300953435	NA	0.17213767093935284	0.13027427000860292	0.012946513316221169	0.012224932835165956	0.09889120215778428	0.08907159376329395	0.12223028893664932	0.0961094786135062	0.01077548804640343	0.009926424140756031	0.3040330062983584	0.03315304617488052		
sample_8	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_8	MetaBat2_GTDB	0.1757209308095347	0.012771100304516517	0.23634488744898835	0.1146924714602056	genome	0.22106342224589565	0.13403153907294516	0.374637668476247	0.05553077485038482	0.15694263522512777	0.10497357901604781	0.4399075507490614	0.6348856278451664	0.3137355824820383	0.034978355492126974	0.8295724129638877	0.02867555118288287	0.06496069161572868	0.7683401769516819	0.034892961313964285	0.5600924492509386	0.3651143721548336	0.9499590050697975	0.8925710629944181	NA	0.12752276480389702	0.0729053167658819	0.010349659410750972	0.008819400291527807	0.0754092767426565	0.05506952962355813	0.08739728608394973	0.056335151646390455	0.008257577316048549	0.0073946873707193515	0.28144659502163105	0.030050607697868978		
sample_8	CONCOCT_GTDB	0.21864774837457476	0.03123742101510121	0.3678798508171851	0.1713541659535625	genome	0.43575453317267704	0.22072150077009922	0.4110693059206631	0.0964619878638147	0.3562746660801556	0.17692202429590353	0.4809793974535731	0.6072239114079103	0.42126988274038024	0.07952984390437845	0.6875047488296763	0.019736359022845016	0.08881144178512898	0.625234954208992	0.022399878449724502	0.5190206025464269	0.3927760885920896	0.9829251672641642	0.9686507600666434	NA	0.3189584534631694	0.1314637944405615	0.014681317636116381	0.010978491262689344	0.15174092562290947	0.09135967096694926	0.2491126814207458	0.10303949678935077	0.013602046655622518	0.00949315083154269	0.34029186815067924	0.05498258845962511		
