Sample	Tool	accuracy_bp	accuracy_seq	adjusted_rand_index_bp	adjusted_rand_index_seq	binning type	f1_score_bp	f1_score_bp_cami1	f1_score_per_bp	f1_score_per_seq	f1_score_seq	f1_score_seq_cami1	misclassification_bp	misclassification_seq	percentage_of_assigned_bps	percentage_of_assigned_seqs	precision_avg_bp	precision_avg_bp_sem	precision_avg_bp_var	precision_avg_seq	precision_avg_seq_sem	precision_weighted_bp	precision_weighted_seq	rand_index_bp	rand_index_seq	rank	recall_avg_bp	recall_avg_bp_cami1	recall_avg_bp_sem	recall_avg_bp_sem_cami1	recall_avg_bp_var	recall_avg_bp_var_cami1	recall_avg_seq	recall_avg_seq_cami1	recall_avg_seq_sem	recall_avg_seq_sem_cami1	recall_weighted_bp	recall_weighted_seq	unifrac_bp	unifrac_seq
sample_2	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_2	MetaBat2_GTDB	0.19332854487594567	0.013564194334450198	0.4860460541632696	0.36868232668828105	genome	0.22977632807630036	0.17335845572283845	0.37547908924952006	0.04323622693851365	0.16783298172500632	0.13112055253665625	0.3126217281038217	0.459347869752494	0.2812549549211617	0.025088580208202683	0.86344247224869	0.024791283195801272	0.05285626413451999	0.7919148155252096	0.03199403298112508	0.6873782718961783	0.540652130247506	0.9803855544265488	0.9658565900808953	NA	0.13252120694670083	0.09635178716046085	0.01183002869800473	0.010762971881862756	0.08396974739736927	0.06996830449278006	0.0938628102157748	0.07147770307862501	0.009515737816845633	0.008721464139884508	0.25828278855702136	0.022518522334306856		
sample_2	CONCOCT_GTDB	0.1952583100183605	0.049810409238322195	0.18417996858197375	0.05245121698295732	genome	0.49958531972915826	0.1974612707964891	0.3477484381924565	0.14671688565043917	0.4164083212440958	0.16037625285037435	0.7030586358908986	0.8184802858314679	0.6575652085528212	0.2744077108455322	0.5266902786267107	0.02073484881024159	0.11651210185474942	0.4681910593272976	0.02150078205168013	0.29694136410910144	0.18151971416853202	0.9786851823389652	0.9634656894861818	NA	0.475133611517265	0.12150787273914322	0.014915424009030724	0.010736543630286553	0.13348192402150208	0.07896225785065701	0.37493937965120666	0.09676051563752353	0.015090073065976312	0.00926690804223888	0.4195307187506309	0.12311249126516279		
sample_2	SemiBin_GTDB	0.23608645117187316	0.0148839386500869	0.8525536480905808	0.7668874205803551	genome	0.21345356607617308	0.20039652475402076	0.38067764738731563	0.030945493359152983	0.1538737865841587	0.14786439654433411	0.1125195632663234	0.17994755514422334	0.2660187666116635	0.018149983874146673	0.8291626803960868	0.020865601845554	0.060516894312428925	0.8001786102823538	0.022090476869696243	0.8874804367336766	0.8200524448557767	0.996531700920972	0.994062146066249	NA	0.12249372687257076	0.11397080262068175	0.011494114608334683	0.011038935058689074	0.07926880237771965	0.07603944643149177	0.08512127399134203	0.08145852797371518	0.009359612941525847	0.00901270018897056	0.24230655467890555	0.015770300657576463		
sample_2	DAS Tool_GTDB	0.17417073474052805	0.012515453942771138	0.9257861395140137	0.8990320230138446	genome	0.22294141797805622	0.16783680439175247	0.3028930590734247	0.0265104803253071	0.18274322864007156	0.13256251104806832	0.05717104315403487	0.09976237464255511	0.18473205927316808	0.013902389313934529	0.9495203921582022	0.011852880834007056	0.009131900964236165	0.8467088014383911	0.02998728789884664	0.9428289568459651	0.9002376253574449	0.997308981427108	0.9938626313213896	NA	0.12629765685628033	0.09205412543677978	0.012624956105029339	0.010998279226159917	0.09563370999235056	0.07257728756194845	0.10242465400328016	0.07191048383208315	0.010935092195229878	0.009080831088766653	0.18042878958852848	0.013453329092831163		
sample_3	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_3	MetaBat2_GTDB	0.17999654781474805	0.00985762511783348	0.6025231949410926	0.3800142762191733	genome	0.18280104595692723	0.13614346823929394	0.35754403735848306	0.0326128704785299	0.13456192632015396	0.10474505151188983	0.30128720771623485	0.4898173665280957	0.25761163929233866	0.01932175748662824	0.8497898649891231	0.026394420316886668	0.05851989560461629	0.7550319852687665	0.035522898501002785	0.6987127922837651	0.5101826334719043	0.986936637014715	0.9696063875294383	NA	0.10241604645429225	0.07399939628209669	0.009358255231180347	0.008493764333154333	0.06936093724975614	0.0573545058749959	0.07386289158799612	0.056276097275438655	0.007620685671526765	0.006973882734574808	0.2402394709067139	0.016844828932186126		
sample_3	CONCOCT_GTDB	0.17799187831182633	0.0450246858037112	0.15104179221675948	0.051320756129682205	genome	0.4373739114366709	0.1585414524786312	0.3355558719657226	0.1379847152041003	0.3596357605121743	0.12418509018202538	0.706659899647263	0.8063977212532332	0.6067764962846668	0.2325627884917811	0.5443988980217707	0.02186116476408575	0.12186718383483858	0.49601900395049664	0.0225531970128858	0.29334010035273705	0.1936022787467669	0.9738882049697679	0.9642229121180618	NA	0.36551603500582475	0.09278065408227484	0.012955237015717568	0.008329635739767074	0.13292782757766755	0.0602242977916539	0.28207706795917054	0.07097765471537865	0.012318627807912312	0.0069454808038364475	0.39196518175020645	0.10719112511399782		
sample_3	SemiBin_GTDB	0.21272081404172638	0.010441095444103047	0.8640403782851874	0.7373773061206911	genome	0.16464044850081752	0.15579081377688545	0.34444546140011406	0.020785108374414905	0.12110282373871006	0.11675728863550462	0.10477215266800144	0.18796939706604898	0.23761639528494033	0.012858007329253704	0.8232945554777237	0.020649530732471274	0.060549242964921146	0.7958268889664752	0.02192209343770542	0.8952278473319986	0.812030602933951	0.9967537782834042	0.9934231745920752	NA	0.09146577630942965	0.08603560187766371	0.009027916157807432	0.00864043525295816	0.0645505899607012	0.06121883951566097	0.06553794221556972	0.06300007522779813	0.007392747608515089	0.007061679729369789	0.21324687878348428	0.010527284796243408		
sample_3	DAS Tool_GTDB	0.15648767490414708	0.007868501221316658	0.9450209274835585	0.8670239895555816	genome	0.17959488187995357	0.12708730439397695	0.2758251959741445	0.017398109653544255	0.15096442664638807	0.10405690221368538	0.04563627132925452	0.1288904431233452	0.16397068560233932	0.009032734354940387	0.9514705733163958	0.01135919712442454	0.007741881558692085	0.8586637905207493	0.02797778117732418	0.9543637286707455	0.8711095568766548	0.9979439979830703	0.9904849712676279	NA	0.09915549110585578	0.06809109370201841	0.01005209857374569	0.008536163480486724	0.08002739110314973	0.05770994087675143	0.08275710932950163	0.05538431662910455	0.008795696619502944	0.007216872853732632	0.16120840096748712	0.008786801386791188		
sample_4	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_4	MetaBat2_GTDB	0.21565278179076183	0.010274877977543652	0.602647747282491	0.3853037996675146	genome	0.21569539955469097	0.16948504234106115	0.4002867829947096	0.029449475616568598	0.16726123476220192	0.13429345397574335	0.233815755610294	0.3789086673219031	0.28146334692974173	0.016543264149636718	0.9007822575897323	0.02305775249686281	0.03881117636508055	0.8077085763206567	0.03531527542624348	0.766184244389706	0.6210913326780969	0.9837845987452722	0.9581119909393282	NA	0.12251615662875748	0.09354269912001315	0.012251347866782667	0.011161926275641505	0.08720549976524665	0.07288432993697092	0.09328990900459859	0.07323491928301341	0.010346531698379279	0.009271138753542218	0.27091103477853945	0.01508230681910566		
sample_4	CONCOCT_GTDB	0.20437744115366496	0.04697284943889242	0.21355911934542052	0.05811882134610522	genome	0.4714127444862797	0.1859868189492892	0.3713116565544423	0.14362392258222353	0.39265583353055183	0.1495420877341254	0.668814998013584	0.7971534228620765	0.6171095910981131	0.2315683611804487	0.5630350877836983	0.021855882897397767	0.11703150622006724	0.5122647018113996	0.023020579594876713	0.331185001986416	0.2028465771379235	0.975537576081257	0.9574072474430582	NA	0.40543634483131513	0.11139129758709618	0.015247058006356779	0.010455059993290963	0.13506668393039006	0.07247138928417667	0.31832906612737366	0.08754999254311764	0.014975499439938433	0.008975340357063929	0.4225024047731289	0.11116765177907387		
sample_4	SemiBin_GTDB	0.2528284873296329	0.010344131931793888	0.9058120471833367	0.8119744940159761	genome	0.20171022622656917	0.19361046235977752	0.39939207811719635	0.02084574380446321	0.15726654791204284	0.15411024386912525	0.07128095717832084	0.13964437766090654	0.27223355576028374	0.01202308866613873	0.8666086194124395	0.021698122740457532	0.04943489569829583	0.8379752396738247	0.023419600378548615	0.9287190428216792	0.8603556223390935	0.997352457027988	0.9931955255497963	NA	0.11413843961119767	0.10897879773862772	0.01200022588260236	0.011718220837219491	0.08366714973665165	0.081566119556368	0.08677610294769682	0.08485816416978562	0.010133260117445104	0.009930443503987783	0.2543973417744902	0.010550689377948938		
sample_4	DAS Tool_GTDB	0.198005331243654	0.006250922131456049	0.9127570510674571	0.9263489833494729	genome	0.19871957128098522	0.16093679009811013	0.33791451666832356	0.01344583816460071	0.1699444001359336	0.13419808723510895	0.06350324115764905	0.10215379292448745	0.2114319450378216	0.0069621301311910775	0.946342642754299	0.020011960717495638	0.022426800018480957	0.8232241289127211	0.03835674002034846	0.936496758842351	0.8978462070755125	0.9964751379782452	0.9923418551034695	NA	0.11101570868498714	0.08794657403281787	0.012556878837194061	0.011365220755519392	0.09160929476267579	0.07504674907940118	0.09475243158824086	0.07305345743340207	0.011143592927950315	0.009762352550754234	0.20614955283483044	0.006773638933970871		
sample_5	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_5	MetaBat2_GTDB	0.18036331064489045	0.006576839694729733	0.4167273365534442	0.159135049655945	genome	0.1938810956955226	0.13559762005379514	0.3700480315257154	0.029287781133105796	0.14153421255801815	0.10490776249503339	0.3218698387590506	0.6084666158923584	0.2659715213298185	0.016797647305910466	0.8700820723525821	0.02745043744606643	0.050486276570687216	0.7635639505246995	0.037796596601509226	0.6781301612409494	0.39153338410764155	0.9674468306197568	0.8780377442713965	NA	0.10909546324057111	0.07352830590063467	0.010757756664044863	0.00946952054847601	0.0763813567722491	0.05945241627414022	0.07799575255922879	0.056323056747626395	0.008644616999972732	0.007710410993604469	0.254449000064813	0.015212873078934337		
sample_5	CONCOCT_GTDB	0.18861358511332219	0.04047331070690099	0.21334282783868364	0.05782160393060895	genome	0.42475560287111125	0.16321720852420457	0.34914202764736685	0.12852154720074824	0.346094462149205	0.13208267815031216	0.6851366606155131	0.8151264801057714	0.5990331725568144	0.21892432583128685	0.5452237014886592	0.020112566646977848	0.10598301832783096	0.49172616469592834	0.02138498356406264	0.3148633393844869	0.1848735198942286	0.9780309481849228	0.9621776175691216	NA	0.34788895099577005	0.09597389203950586	0.01398315799570246	0.00922938762804213	0.12904894697163322	0.06405656018347018	0.2670143591878457	0.07628708476383422	0.013362497208145748	0.008008091551026032	0.3917962878763302	0.09849800930395201		
sample_5	SemiBin_GTDB	0.22548443447501745	0.009152564237194806	0.8997481003861837	0.7510188370106815	genome	0.17281219264763092	0.1629389370807181	0.3687547228294721	0.018756545823603716	0.12727113048833943	0.12342559154488006	0.10362032965481249	0.20707490532926942	0.251550143242523	0.011542785439267112	0.7943834762909702	0.02567159169788087	0.07710658257541662	0.7542787354624353	0.028098819082053278	0.8963796703451875	0.7929250946707306	0.9972329973941538	0.9920090354667561	NA	0.09695165002818218	0.0907795315102122	0.010308538500850485	0.009917069836487257	0.07013553757552107	0.06707352296468398	0.0694989189100942	0.06721186661002068	0.008468064659008357	0.008189992286663115	0.23212300911260164	0.009490521472278178		
sample_5	DAS Tool_GTDB	0.19346143797860246	0.007762355295400743	0.9561260504521776	0.8851665374444503	genome	0.18071719370578482	0.14885624372607553	0.3264430362282164	0.016550814158719552	0.14795334690666495	0.11888210019491512	0.03412137263320292	0.10892179659772361	0.2002958058053546	0.008711194220398224	0.9633464861494473	0.008262301764831807	0.004095937827188568	0.8413199957863904	0.03415216225111852	0.9658786273667971	0.8910782034022764	0.9983399746457362	0.9877266279490924	NA	0.09971116190600278	0.08065990370782634	0.0111232543719194	0.010118605360561599	0.08165967996279987	0.06757487513223871	0.08110848532416765	0.06395995734795941	0.00954743575222142	0.00843557288741999	0.19641285681698023	0.008352980873432883		
sample_6	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_6	MetaBat2_GTDB	0.18927349335191432	0.00839401185909186	0.4218287922815651	0.16415049806294627	genome	0.21086263964407098	0.14855924367671788	0.3833526731707443	0.035393767390690604	0.15083574024198518	0.11455968294173342	0.33653453605947137	0.5880094358562538	0.28528009917465774	0.020374281815258112	0.8833482918790602	0.02736841264123187	0.0554282207770548	0.785884579230669	0.03828484650401999	0.6634654639405286	0.41199056414374624	0.9724770106940605	0.9056096845579896	NA	0.11972045812174789	0.08109914461158911	0.011027230119162987	0.009746041080362962	0.08086386972714862	0.06354517689914191	0.08342367118198059	0.061782941806194556	0.00863424679133765	0.007874949176646166	0.26954972509000297	0.018491163969303594		
sample_6	CONCOCT_GTDB	0.1814172387515417	0.04346356655259564	0.19155629596783746	0.05375408828100983	genome	0.43564330888373864	0.1634731891554382	0.3404175812842897	0.13439492660946617	0.3535280417482575	0.13057805505835754	0.7045458200497083	0.8100012740191729	0.6140283369220364	0.22875714733466987	0.5314335635862554	0.01969428850969598	0.10705073997326749	0.47866517281849313	0.0204137995538608	0.2954541799502917	0.18999872598082712	0.977085601012013	0.9638594862730757	NA	0.3691114229753372	0.09659297866207704	0.013691444940377273	0.00905653017396006	0.12465801692932932	0.062171720004221574	0.2802598799470596	0.07560083957803927	0.013102340320627567	0.007764914590755375	0.4015229537574255	0.10396825031611122		
sample_6	SemiBin_GTDB	0.2470120702035406	0.012083041253216716	0.9044810030995097	0.8077701446603067	genome	0.1935012420932204	0.1833203087333642	0.389827059325101	0.02424561878725156	0.1390904967943724	0.13679698171058874	0.07845484576376249	0.16007961330679554	0.26804120131070563	0.014385936387123625	0.8221325433669011	0.022421251527652408	0.06736347768887824	0.7790141946167626	0.024430069281574943	0.9215451542362375	0.8399203866932045	0.9977036725756758	0.9944761333145429	NA	0.10965510954414899	0.10316173064121185	0.01070480968344439	0.010267369388538729	0.07620431198857858	0.07316069866752732	0.07636237774498636	0.07498201205601944	0.008526670636552863	0.008234741488618087	0.24719763451114327	0.012300343746980134		
sample_6	DAS Tool_GTDB	0.18415153138654006	0.007314146290084002	0.9712194923564167	0.8617683061478815	genome	0.17607820577564937	0.15384153500748665	0.31558408026869383	0.016190276438461985	0.1413437919464506	0.1213012597562524	0.029437118146715346	0.12319950965369297	0.18973683707634037	0.00834185926058864	0.9688606811970674	0.008393593405360314	0.004368049435779507	0.8516519843740503	0.03156844385118887	0.9705628818532847	0.876800490346307	0.9989560481862237	0.9905486605928677	NA	0.0968387097868416	0.08355440322575598	0.010836268338688186	0.010227609419038235	0.07808743315285725	0.06956165629488574	0.07706708703459718	0.06530106300786165	0.009168658468522335	0.008404184429197305	0.18842592443696488	0.008170573765504533		
sample_7	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_7	MetaBat2_GTDB	0.21719720485839422	0.010067380009296242	0.531847343779567	0.24841410963376356	genome	0.22482905526561744	0.17489884617505003	0.4063496519007529	0.034095888728060804	0.16731219321270374	0.13653936295046434	0.2725813499681017	0.48137090632140134	0.29858624720285876	0.019411521898798703	0.8940843690197232	0.022871307975209722	0.04237083500824824	0.8128770591446596	0.031244011021839116	0.7274186500318983	0.5186290936785987	0.9810597125907329	0.9291339905283579	NA	0.12858123300356433	0.09693004581147993	0.012218315257085317	0.011146496257864784	0.08807946435569906	0.07367691664417003	0.09325310884123209	0.07452901968286249	0.009896137859923337	0.009057751672983892	0.2819168311085461	0.01762737683958543		
sample_7	CONCOCT_GTDB	0.21104272243291416	0.04778102502297449	0.23596948573508716	0.06706775470849323	genome	0.4871854912310683	0.18404329146964535	0.376855384099155	0.14762265261191254	0.40405121362775304	0.14723440253832545	0.6676308712523409	0.8005790262190773	0.6349648754326452	0.23959879503680057	0.5571963445586673	0.021171565321934056	0.10802467794160188	0.4947494760193084	0.022559866781920134	0.33236912874765906	0.19942097378092274	0.9797789616792859	0.9630436364652949	NA	0.43280430414511023	0.11022552334286069	0.015153560989279608	0.010385272587938437	0.1354819422869319	0.07301708131335681	0.3414551173601168	0.08648606135812115	0.014931416658917344	0.008871913327921612	0.4350904734250507	0.11718468178114093		
sample_7	SemiBin_GTDB	0.25525323217736723	0.011394400729506577	0.8615736633780448	0.7681587095757096	genome	0.21360206057687084	0.2010636566942839	0.4074569076532577	0.02387662977156483	0.159624221865149	0.1541695435285481	0.10788155432167545	0.17449980720620373	0.2861203390804063	0.013803026127642361	0.8460317649737593	0.02323086018402961	0.06260205232723212	0.8057065031093443	0.025555721742166405	0.8921184456783245	0.8255001927937963	0.9963514693407325	0.9924285509274643	NA	0.12223120592301157	0.11408870208284169	0.012034437711144205	0.011734202657479311	0.08544833770381173	0.0831656732521039	0.08858745500488738	0.08523998012867583	0.00989871925899652	0.0096780190204042	0.2640217227437786	0.012113499301599166		
sample_7	DAS Tool_GTDB	0.21477100023588616	0.009070340377266551	0.9527902673580193	0.8629898371275224	genome	0.23072066936422655	0.1801822320809174	0.35712460968667775	0.020092424654785508	0.19462900501050062	0.1467096403730121	0.038100051723211736	0.1357412520425988	0.22327789976560583	0.010494936150433528	0.9583705811471779	0.010305855123043843	0.006903692238115986	0.8120303190468882	0.03605494631926681	0.9618999482767883	0.8642587479574012	0.9983403037934906	0.990106968965238	NA	0.13114662775953753	0.09943880824738868	0.01326591827263197	0.011787958524192892	0.10383090669352897	0.0819840200391742	0.11056468135769026	0.08063938513132451	0.011713735258042	0.009946213413964984	0.21926569370540408	0.010164363698295572		
sample_8	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		
sample_8	MetaBat2_GTDB	0.17056839254491932	0.010710001176923205	0.4381128026593612	0.2518955609631935	genome	0.19421476808662994	0.13144038530962038	0.3562703654207312	0.03988732397482529	0.13718810907674114	0.09924268053000357	0.3566022243891338	0.5430319653971938	0.26510566093110166	0.02343709048759236	0.8657774452796869	0.026206379611359094	0.052881623589768646	0.7523679157093646	0.03745634820256155	0.6433977756108662	0.4569680346028062	0.9744738986700398	0.9397466448166284	NA	0.10937512349523063	0.07111873595707369	0.010001580469218717	0.008722638762332187	0.07042225476510915	0.0540199431544794	0.0754751954903736	0.0531251316682372	0.007851386733625244	0.0070193735705624755	0.24633783601510154	0.020853793500416867		
sample_8	CONCOCT_GTDB	0.189882217330872	0.04986791756790303	0.18822196483905732	0.060988580422623485	genome	0.4558674135918059	0.17573501262966817	0.3446111732896129	0.14403083975259223	0.3740254548672524	0.1380082133064993	0.6934225804492136	0.7937813768493809	0.619361392006944	0.2418206309693001	0.56822266849202	0.021587077769672114	0.12302450863134219	0.5187125319407135	0.022983251204613336	0.30657741955078643	0.2062186231506191	0.9792533137834859	0.9679665482375303	NA	0.38060916954016943	0.10394040252561638	0.013596914240411316	0.009183411124169653	0.1301527581102144	0.06628734134216102	0.2924507160816312	0.07959222657110386	0.013054709009169123	0.007645862729382926	0.3934183438513005	0.11065995721537991		
